shipment_id,customer_id,driver_id,origin_city,origin_state,destination_city,destination_state,created_at,pickup_datetime,delivered_datetime,status,distance_km,weight_kg,volume_m3,base_cost_mxn,fuel_surcharge_mxn,total_cost_mxn,on_time_flag,damage_flag,tracking_events_count,notes
S0017137,C00459,D00186,Veracruz,VER,Aguascalientes,AGS,2025-10-23 04:17:15,2025-10-25 00:20:15,2025/10/25 08:22,Delivered, 641.70 ,445, 3.16 ,"17,922.30","1,863.99","19,786.29",FALSE,FALSE,10,Temperatura controlada.
S0017138,C00076,D00029,Morelia,MICH,Veracruz,VER,2024-06-19 09:47:11,2024-06-20 12:45:11,2024-06-20 17:31:34.062705,DELIVERED ,MXN 225.52,"1,030.23 kg",MXN 1.08,,527.90,"6,300.54",Si,0,11,Dirección incompleta.
S0017139,C00593,D00133,León,GTO,Tampico,TAM,2025-05-11 02:09:36,2025-05-11 19:58:36,,Delivered,433.15,,2.31 m3,11562," 1,405.85 ","12,967.74",0,TRUE,10,Falta firma en POD.
S0017140,C00089,D00068,Villahermosa,TAB,Monterrey,NL,2025-05-25 05:07:42,25/05/2025 05:49,2025-05-25 13:02:14.518338,delivered, 365.46 ,768,3,"8.742,27","944,52"," 9,686.79 ",Si,,5,
S0017141,C00350,D00056,Culiacán,SIN,CDMX,CDMX,2025/04/24 23:45,26-04-2025 05:45:33,26/04/2025 15:23,delivered,371,59.54,," 7,357.96 ",$ 557.77," 7,915.73 ",N,FALSE,12,Sin incidencias.
S0017142,C00891,D00066,Puebla,PUE,Chihuahua,CHH,12/02/2026 02:49,2026-02-13 22:24:51,,DELIVERED,$ 59.58,"1,720.06",1,,218.47,"1.965,09",TRUE,0,9,
S0017143,C00585,D00249,Mérida,YUC,Tijuana,BCN,2025/03/05 01:37,,2025/03/05 23:29,Delivered,428.12,MXN 79.76,"5,79","12,435.90",$ 803.75,"MXN 13,239.64",TRUE,,3,Dirección incompleta.
S0017144,C00868,D00095,Mérida,YUC,Guadalajara,JAL,,07-06-2024 21:28:29,2024/06/08 07:18,delivered,"419,92",427, 4.18 ,"MXN 9.191,69",793.08,9985,1,Y,5,
S0017145,C00126,D00172,Toluca,MEX,Veracruz,VER,2025-10-13 18:55:04,2025-10-15 04:22:04,2025-10-15 10:10:45.161776,DELIVERED , 236.46 ,471.41,4,"6,721.18","663,90","7,385.08",0,N,1,Sin incidencias.
S0017146,C00142,D00008,Cancún,ROO,Guadalajara,JAL,2025-03-24 23:52:43,2025-03-25 02:30:43,2025-03-25 11:20:19.481245,DELIVERED , 416.89 ,5.00,,"10,733.51","MXN 1,142.22",11876,0,Y,2,Dirección incompleta.
S0017147,C00351,D00116,Veracruz,VER,Tijuana,BCN,2024-12-03 20:13:43,05/12/2024 13:12,2024-12-05 18:25:45.912692,DELIVERED,"355,92","1,484.51",1.91,9893,,10759,Si,TRUE,3,Cliente pidió entrega en recepción.
S0017148,C00362,D00195,San Luis Potosí,SLP,Toluca,MEX,07/08/2024 05:23,07-08-2024 16:00:07,2024/08/08 03:00,entregado,666.96,683.33 kg,"3,46","15.958,51","1.904,66","17.863,17",N,N,5,Se reprogramó entrega.
S0017149,C00154,D00125,Culiacán,SIN,Morelia,MICH,25-07-2024 08:59:26,27-07-2024 07:58:26,2024/07/28 00:21,DELIVERED ,$ 848.56,"1,030.85 kg",3,23586,"1,647.47","25,233.83",FALSE,TRUE,8,Falta firma en POD.
S0017150,C00118,D00221,Hermosillo,SON,Toluca,MEX,2024-05-12 12:10:49,2024-05-14 04:05:49,14/05/2024 05:05,Delivered,31,640.76,,1094,140.73,1235,Y,FALSE,2,
S0017151,C00771,D00111,Tijuana,BCN,Toluca,MEX,2025-11-05 08:05:11,2025-11-06 23:36:11,07-11-2025 12:09:39,DELIVERED ,659.84,"472,23",1.63 m3,"18,331.24","1,683.50","20.014,74",Si,Si,7,Falta firma en POD.
S0017152,C00293,D00071,León,GTO,Monterrey,NL,2025-09-26,2025-09-27 19:49:22,2025-09-27,DELIVERED ,326.23,"1,579.44 kg",0.10,"7,173.39",855.26,"8,028.65",Si,N,2,Prioridad alta.
S0017153,C00204,D00015,Veracruz,VER,Toluca,MEX,2024-11-02 04:03:43,2024/11/02 04:21,2024-11-02 12:52:43.964510,entregado,"475,62","888,65",3.67," 12,699.05 ",800.22,"13,499.27",TRUE,TRUE,4,Documentación pendiente.
S0017154,C00090,D00107,San Luis Potosí,SLP,Culiacán,SIN,2025-05-31 09:25:19,2025-05-31 11:03:19,2025-05-31 12:03:19,DELIVERED,16,587.31,7.37 m3,,, 925.20 ,0,FALSE,17,Sin incidencias.
S0017155,C00584,D00016,Villahermosa,TAB,Morelia,MICH,2024-04-10 07:17:33,2024-04-12 00:47:33,12/04/2024 05:42,DELIVERED ,177,,5.27,"MXN 4,804.32",542.67,"5,346.98",N,Y,12,
S0017156,C00743,D00050,Puebla,PUE,San Luis Potosí,SLP,2025-01-08 09:24:08,2025-01-09 14:12:08,2025-01-09,DELIVERED,"434,93",79.81,4,"8.658,44"," 1,199.62 ","9.858,07",0,N,2,
S0017157,C00232,D00144,Aguascalientes,AGS,Monterrey,NL,29/06/2025 23:02,2025/06/30 03:47,2025-06-30,entregado, 590.49 ,813, 2.66 ,"$ 12,530.61","1,550.57",14081,N,N,3,
S0017158,C00373,D00102,Aguascalientes,AGS,Hermosillo,SON,2026-01-16 05:10:49,17-01-2026 05:16:49,17/01/2026 11:06,entregado, 344.01 ,"253,58",,"8,089.47",823.23,"8,912.70",Y,TRUE,10,Dirección incompleta.
S0017159,C00153,D00027,Morelia,MICH,Chihuahua,CHH,2025-09-30 02:17:01,2025-09-30 23:57:01,2025-10-01 05:40:30,DELIVERED ,313.40," 1,047.88 ",5,"9.139,89",964.95,"$ 10,104.84",FALSE,1,6,
S0017160,C00581,D00201,Morelia,MICH,Veracruz,VER,2024-07-21 05:49:46,2024-07-23 06:02:46,2024-07-23 20:42:50.230212,Delivered,865.91 km,"MXN -917,19",1,"18.371,27","1.611,84","19,983.11",Si,Y,6,Cliente pidió entrega en recepción.
S0017161,C00303,D00250,Monterrey,NL,Tampico,TAM,,2025/06/06 19:22,2025-06-06 22:39:38.439258,DELIVERED, 380.02 ,5.00 kg,3," 9,260.65 ",1221,"$ 10,481.98",0,N,13,
S0017162,C00802,D00234,Tampico,TAM,Hermosillo,SON,2024-07-11 01:28:57,2024-07-11 21:47:57,,Cancelado,"334,88", 836.98 , 1.78 ," 6,533.86 ","MXN 698,13","7,231.99",Si,,4,
S0017163,C00899,D00113,Culiacán,SIN,Chihuahua,CHH,2025-03-20 15:19:51,2025/03/22 05:13,22-03-2025 06:13:51,entregado,,"1,711.58",2.76,1750,," 1,886.28 ",,No,11,
S0017164,C00786,D00217,Villahermosa,TAB,Chihuahua,CHH,2025/11/10 12:25,11/11/2025 08:48,2025/11/11 10:35,DELIVERED, 108.80 ,832,$ 7.07,"2,873.15",348.29,"$ 3,221.45",1,0,15,
S0017165,C00329,D00142,Monterrey,NL,Culiacán,SIN,24-01-2024 18:53:31,25-01-2024 10:51:31,2024-01-25,DELIVERED ,279,533.89 kg,3.85 m3,"8.340,67",676," 9,016.20 ",,0,1,
S0017166,C00124,D00057,San Luis Potosí,SLP,Tijuana,BCN,2024/04/09 02:35,2024/04/10 07:04,2024-04-10 19:53:41.966733,entregado,"677,91",1213,1.12 m3,"16,864.89","2.018,20",,TRUE,FALSE,9,
S0017167,C00308,D00202,Monterrey,NL,Veracruz,VER,2025-03-30 18:01:04,2025-03-31 16:31:04,01-04-2025 04:38:14,DELIVERED,,"1,377.94",2.18 m3," 14,583.78 ","MXN 1.494,21","16,077.99",0,1,2,Documentación pendiente.
S0017168,C00538,D00155,Toluca,MEX,Tampico,TAM,2025-04-13 12:38:54,2025/04/14 16:37,2025-04-14 21:10:04.780186,DELIVERED,$ 286.80,"MXN 1,061.59",4.09,"$ 7,882.35","1.029,08",,TRUE,FALSE,15,Sin incidencias.
S0017169,C00610,D00081,Aguascalientes,AGS,CDMX,CDMX,23/11/2025 05:22,2025-11-23 13:09:45,2025-11-23 16:41:55.702831,delivered,164.70 km,"1,591.14 kg",7.01 m3,"5,414.66",431.64,"5,846.30",0,Si,9,Sin incidencias.
S0017170,C00386,D00228,Monterrey,NL,Villahermosa,TAB,2025-04-14 11:33:02,15-04-2025 14:28:02,2025-04-16 02:27:59.047646,entregado,535.86 km, 585.62 ,,"11,505.08","$ 1,044.36","12,549.44",N,Y,4,Documentación pendiente.
S0017171,C00334,D00250,Veracruz,VER,Tampico,TAM,27/02/2026 03:29,2026-02-28 00:46:46,,cancelled,$ 469.92,"1,086.97 kg",MXN 4.08,"10,156.77",MXN 910.68,"$ 11,067.45",No,0,7,Dirección incompleta.
S0017172,C00562,D00012,Tijuana,BCN,Aguascalientes,AGS,2024-01-25 05:53:39,25/01/2024 16:51,26/01/2024 04:40,delivered,549,"1,059.94 kg", 2.25 ,11646,737.73,"12,383.68",0,N,8,Documentación pendiente.
S0017173,C00883,D00167,Querétaro,QRO,Morelia,MICH,2024-03-02 01:15:43,03/03/2024 07:53,2024-03-03 10:15:28.086419,DELIVERED ,229," 2,124.19 ",3.53 m3,"MXN 6,608.91", 763.43 ,"7,372.35",0,,9,
S0017174,C00831,D00123,Guadalajara,JAL,Tijuana,BCN,2025-01-23 12:53:57,23-01-2025 20:23:57,23/01/2025 21:23,Delivered,$ 164.82,291.36 kg,0.10,"3,979.53", 281.11 ,"MXN 4.260,64",Y,1,5,Dirección incompleta.
S0017175,C00495,D00029,León,GTO,Chihuahua,CHH,2024-08-28 13:39:29,2024-08-29 20:43:29,2024-08-30 02:59:04.979665,delivered,418.35 km,MXN 888.20,$ 2.75," 11,645.91 ","1,273.24","12,919.16",N,Y,10,Prioridad alta.
S0017176,C00277,D00143,Monterrey,NL,Villahermosa,TAB,2025/04/09 22:29,2025-04-10 21:28:58,2025/04/11 06:41,Delivered,,"1,552.28", 1.36 ," 11,831.78 ",1391,"13,223.17",1,Y,3,
S0017177,C00863,D00159,Aguascalientes,AGS,Morelia,MICH,2025-03-18 18:32:57,19/03/2025 16:06,2025/03/19 17:52,Delivered,135,$ 256.98,," 3,216.36 ",415.96,3632,1,0,7,
S0017178,C00044,D00218,Veracruz,VER,Cancún,ROO,2025-07-02 08:54:26,2025/07/02 16:51,2025-07-03 00:32:56.188772,entregado,319,"1.559,40", 6.20 ,"6,518.33", 394.43 ,"6,912.76",FALSE,FALSE,1,Se reprogramó entrega.
S0017179,C00338,D00242,Mérida,YUC,CDMX,CDMX,21/08/2025 20:19,23/08/2025 02:50,2025-08-23 07:03:33.769387,entregado,223.58 km,5.00 kg,3.02 m3,"6,024.89","MXN 507,90",,,1,8,
S0017180,C00407,D00060,Veracruz,VER,Tampico,TAM,2025-10-31 05:14:20,2025-10-31 09:36:20,,DELIVERED ,364,,7,"8.570,41",996.33,"9,566.74",Si,1,4,
S0017181,C00271,D00033,Puebla,PUE,Aguascalientes,AGS,2025-12-17 04:22:39,2025/12/18 02:14,18-12-2025 14:24:58,Delivered,735.57 km,597.88, 4.74 ,"18,870.28","1.371,27","20.241,56",0,0,5,Se reprogramó entrega.
S0017182,C00098,D00117,Querétaro,QRO,Tampico,TAM,2025-05-11 16:26:54,2025-05-11 23:47:54,2025-05-12 10:24:12.968851,DELIVERED ,536.76,"MXN 686,08", 6.75 ,,"765,14",,Si,Y,14,
S0017183,C00850,D00157,San Luis Potosí,SLP,Morelia,MICH,2024-05-18 05:44:06,2024/05/19 05:07,19/05/2024 09:00,DELIVERED ,408,275.92,0.10,10456,739.16,"11.195,02",Y,1,6,
S0017184,C00474,D00105,Morelia,MICH,Chihuahua,CHH,24/01/2024 21:46,2024-01-26 02:56:16,26-01-2024 11:24:17,entregado,$ 406.55,,,"9,433.58", 875.21 ," 10,308.79 ",N,Y,5,Temperatura controlada.
S0017185,C00383,D00004,Morelia,MICH,Cancún,ROO,2024-01-20 13:48:58,2024-01-20 16:38:58,2024/01/20 23:14,Delivered,,688.66,MXN 3.95,"9.646,09","1,309.11",10955,,,4,
S0017186,C00867,D00136,Cancún,ROO,Villahermosa,TAB,2024-03-10 08:30:17,10/03/2024 11:36,2024-03-10 15:06:08.463305,entregado, 203.48 ," 1,858.56 ",4,"6.034,34",440,"6.473,99",Si,FALSE,10,Documentación pendiente.
S0017187,C00740,D00176,San Luis Potosí,SLP,Aguascalientes,AGS,2025/04/19 09:07,2025-04-19 15:26:03,20-04-2025 00:55:48,DELIVERED ,356.97 km,"1,025.41","4,61",,945.28,8601,Si,,,
S0017188,C00780,D00181,Cancún,ROO,León,GTO,2024-06-07 16:09:43,2024/06/08 15:34,2024/06/08 23:06,delivered,"377,43",539,3.96 m3,"8,865.20","1,180.48","10,045.68",N,0,7,Documentación pendiente.
S0017189,C00054,D00096,Veracruz,VER,Morelia,MICH,,2025/11/10 21:59,2025-11-11 06:58:19.567315,DELIVERED,491,"1.335,19",," 10,029.04 ","1,227.45","MXN 11,256.49",TRUE,No,4,
S0017190,C00480,D00040,Monterrey,NL,Tampico,TAM,2025-03-30 19:39:07,2025-03-31 11:25:07,,entregado,"706,65",635,$ 6.59,,"1,665.23"," 21,029.65 ",0,0,8,Carga frágil.
S0017191,C00674,D00142,CDMX,CDMX,Morelia,MICH,2024-04-27 20:48:14,2024-04-28 06:13:14,2024-04-28 19:56:35.414954,delivered, 839.19 ,"1,009.58 kg", 6.16 ,"MXN 22,506.89","1,427.90","23.934,79",TRUE,No,6,
S0017192,C00124,D00131,Aguascalientes,AGS,Hermosillo,SON,2025-12-16 13:56:05,17/12/2025 12:06,2025-12-18 00:09:15,entregado,682.44,252.21, 3.25 ,"16.188,89","MXN 2,176.54","18,365.43",,,5,
S0017193,C00716,D00180,San Luis Potosí,SLP,CDMX,CDMX,2024-04-13 23:04:40,2024-04-14 16:17:40,15/04/2024 01:00,delivered,,"1,226.15 kg", 1.65 ,"8.291,85", 686.29 ,"MXN 8.978,14",1,Si,11,Incidencia: retraso por tráfico.
S0017194,C00670,D00148,Morelia,MICH,Toluca,MEX,2025-09-13 03:31:36,2025-09-13 03:34:36,,CANCELLED,437.65 km,"23,38",$ 3.87,"11,524.20",790.39,"12,314.59",Si,,11,
S0017195,C00578,D00141,CDMX,CDMX,Guadalajara,JAL,2024-04-30,2024-05-01 14:14:56,2024-05-01 21:41:07.208168,entregado,322,598.51 kg, 2.58 ,"$ 7,850.82",553.61,"8,404.42",N,Y,6,
S0017196,C00150,D00150,Cancún,ROO,Guadalajara,JAL,2025-10-20 19:10:49,22-10-2025 00:28:49,2025-10-22 09:51:03,delivered,573,481.03 kg,4.69,"13,321.74",983.38,"14.305,12",1,Si,8,Prioridad alta.
S0017197,C00189,D00017,Culiacán,SIN,Guadalajara,JAL,2025-04-23 21:05:53,2025-04-25 08:15:53,2025-04-25 17:56:30,Delivered,470,286,3.03 m3,"11,734.19","948,53","12,682.72",Y,Si,12,
S0017198,C00196,D00041,Culiacán,SIN,Monterrey,NL,2025-05-07 14:35:19,2025-05-08 06:46:19,2025-05-08 20:02:22.153965,DELIVERED,915.15 km,,3.33 m3,22488,"1,647.33","24.135,75",Si,,1,Falta firma en POD.
S0017199,C00294,D00205,Guadalajara,JAL,Tampico,TAM,30/04/2025 20:34,2025-05-02 03:40:55,2025-05-02 08:10:18.299509,delivered,321.95,,"1,32","7,690.05","696,71","8,386.76",FALSE,No,2,
S0017200,C00083,D00057,CDMX,CDMX,Guadalajara,JAL,2024-06-09 04:59:54,,2024/06/10 10:04,DELIVERED ,"130,58",$ 449.06,"3,07","3,571.18", 277.67 ,3849,Y,Si,3,Temperatura controlada.
S0017201,C00526,D00236,Mérida,YUC,Culiacán,SIN,2026/01/16 00:22,2026-01-16 18:00:17,2026-01-17 04:10:06.831065,entregado,"537,71","5,00",2.79,"13,947.11"," 1,469.81 ","15,416.91",FALSE,No,7,
S0017202,C00183,D00230,Monterrey,NL,Culiacán,SIN,2025/03/13 04:25,2025-03-13 09:55:55,2025-03-13 22:43:15,delivered,"545,40","1,152.30 kg",," 13,352.21 "," 1,600.98 ","14.953,18",N,TRUE,-9,
S0017203,C00520,D00192,CDMX,CDMX,Hermosillo,SON,05/09/2025 18:50,2025-09-06 20:04:15,2025-09-06 22:42:08,DELIVERED ,178,188.08,0,"5.027,03",522,5549,Si,1,3,
S0017204,C00008,D00073,Aguascalientes,AGS,Hermosillo,SON,2025-01-13 00:15:23,2025-01-14 06:12:23,2025-01-14 12:16:12.419779,entregado,MXN 442.09,158.85 kg,0.10 m3,"10,621.71",$ 908.03,,TRUE,TRUE,,
S0017205,C00342,D00222,Culiacán,SIN,Morelia,MICH,17-08-2024 19:37:38,2024/08/18 06:54,2024-08-18 19:39:59,DELIVERED ,887,"1,535.56",0.71 m3,"21.915,55"," 2,892.12 ",24808,0,Si,9,
S0017206,C00258,D00241,Aguascalientes,AGS,Toluca,MEX,17-02-2024 12:56:43,18-02-2024 22:39:43,2024-02-19 04:51:43,Delivered,"394,26",$ 745.78,5," 8,815.23 ",$ 647.90,"9,463.13",,TRUE,8,Se reprogramó entrega.
S0017207,C00234,D00179,Veracruz,VER,Puebla,PUE,2026/01/09 12:22,2026-01-10 16:56:39,2026-01-11 00:01:57,DELIVERED ,MXN 387.96,MXN 861.13,MXN 5.65,"9,098.60","874,75","9,973.35",1,TRUE,10,Dirección incompleta.
S0017208,C00447,D00147,Culiacán,SIN,Morelia,MICH,2025-10-16 06:53:25,2025-10-16 18:28:25,2025-10-17 04:06:58.754901,Delivered,534.47,825,"8,26"," 15,085.01 ","1,751.08","MXN 16,836.09",,TRUE,1,Temperatura controlada.
S0017209,C00390,D00077,Cancún,ROO,Querétaro,QRO,2024-08-04 10:34:22,2024-08-05 11:54:22,2024-08-05 20:04:49.606579,Delivered,220,5.00 kg,"5,33",5019,672.05,5691,Si,N,7,Documentación pendiente.
S0017210,C00690,D00001,Querétaro,QRO,Monterrey,NL,2025-06-06 21:47:33,2025-06-07 09:33:33,07/06/2025 17:09,DELIVERED,$ 393.18,832,$ 1.12,9261,"1.080,54","$ 10,341.67",0,TRUE,4,Falta firma en POD.
S0017211,C00602,D00052,CDMX,CDMX,Chihuahua,CHH,2024/09/04 12:24,2024-09-06 07:49:58,,DELIVERED,,"MXN 494,92",2.90,"571,64",,"650,99",N,TRUE,6,
S0017212,C00078,D00029,Veracruz,VER,CDMX,CDMX,2024-06-14 03:32:17,2024/06/14 10:12,14/06/2024 17:51,Delivered,488,998.23,3,12194,"MXN 1,504.20","13,697.78",N,Si,1,Incidencia: retraso por tráfico.
S0017213,C00247,D00139,Tijuana,BCN,Aguascalientes,AGS,2026-01-29 00:41:07,2026-01-29 19:08:07,30-01-2026 04:00:28,Delivered,322,"923,56",6.45,"7.622,65",927.98,"8,550.63",FALSE,TRUE,1,Temperatura controlada.
S0017214,C00093,D00113,Monterrey,NL,Toluca,MEX,2024-03-06 16:56:34,2024/03/07 15:17,2024/03/08 02:17,DELIVERED ,"615,64",5,3,"15,849.68","MXN 1,365.18",17215,No,N,5,
S0017215,C00875,D00182,CDMX,CDMX,Guadalajara,JAL,2025-11-09 23:36:16,2025/11/10 02:45,2025-11-10 11:29:19.473919,DELIVERED ,531.86 km,"1,365.25 kg",$ 0.33,"$ 14,149.83"," 1,142.08 ",,TRUE,FALSE,1,
S0017216,C00610,D00075,Veracruz,VER,Puebla,PUE,18-12-2025 15:33:14,2025/12/19 10:11,2025-12-20 03:44:16,delivered,"1,009.97",$ 642.84,2,"21.884,47","2,112.44",23997,N,FALSE,4,Incidencia: retraso por tráfico.
S0017217,C00488,D00227,Villahermosa,TAB,Guadalajara,JAL,,2025-07-15 19:19:04,,DELIVERED, 650.99 ,"2,050.58",5,"14,246.70",1036,"15,282.71",TRUE,No,1,Carga frágil.
S0017218,C00193,D00054,Villahermosa,TAB,Culiacán,SIN,2024-12-06 03:28:02,2024/12/06 16:33,2024-12-07 06:20:14.754069,Delivered,"876,72",380.96 kg,"2,20","19.625,87","1,928.92","$ 21,554.79",,FALSE,1,Temperatura controlada.
S0017219,C00031,D00034,Cancún,ROO,CDMX,CDMX,2025/03/23 22:45,2025-03-24 10:04:51,,CANCELED,405.54 km,"2,512.30 kg",4.72,7961,MXN 661.81,8623,,No,8,Prioridad alta.
S0017220,C00686,D00078,Villahermosa,TAB,Cancún,ROO,2024-04-14 10:55:56,16/04/2024 08:36,,DELIVERED ,,809.74 kg,,"13,217.97",888,14106,TRUE,Si,4,Cliente pidió entrega en recepción.
S0017221,C00847,D00171,Querétaro,QRO,Toluca,MEX,2025-04-26 20:16:35,28-04-2025 11:35:35,2025-04-28,delivered,"186,28",249.83, 2.44 ,"5,246.15", 719.92 ,"5,966.07",Si,0,8,
S0017222,C00746,D00224,CDMX,CDMX,Tijuana,BCN,2025-07-10 14:44:34,11-07-2025 20:52:34,2025-07-11 21:52:34,entregado,181.74 km,62.31, 2.90 ,,582.71,"6,208.81",0,Y,6,
S0017223,C00171,D00084,Hermosillo,SON,Guadalajara,JAL,2025/12/18 06:59,2025-12-20 00:44:20,20-12-2025 06:02:43,DELIVERED ,$ 440.55,653.74 kg, 1.84 ,"10,351.95","1,145.59","11.497,54",Si,TRUE,6,Cliente pidió entrega en recepción.
S0017224,C00624,D00109,San Luis Potosí,SLP,Monterrey,NL,,12-05-2024 07:11:14,2024-05-12 08:11:14,entregado,,386.78,4,740.53,$ 62.03,"802,55",Y,Si,11,Incidencia: retraso por tráfico.
S0017225,C00133,D00209,Veracruz,VER,Tijuana,BCN,2025-06-16 13:35:13,16/06/2025 14:07,2025-06-16 15:07:13,DELIVERED,63,"$ 1,313.44", 6.75 ," 2,132.62 ",138,"$ 2,270.50",FALSE,0,5,Se reprogramó entrega.
S0017226,C00486,D00149,Aguascalientes,AGS,Hermosillo,SON,2024-11-10 02:24:24,2024-11-11 15:05:24,2024-11-11 23:37:33,DELIVERED , 581.44 ,"1.463,18",4,"MXN 12.940,25","1,278.94","MXN 14,219.18",TRUE,No,12,
S0017227,C00346,D00095,Veracruz,VER,San Luis Potosí,SLP,2024-09-12 02:26:27,2024/09/14 02:44,2024-09-14 08:46:54.852115,DELIVERED ,,"1,173.94",3.39,"$ 9,494.35","1,246.84","10,741.19",Si,TRUE,11,Incidencia: retraso por tráfico.
S0017228,C00306,D00218,Aguascalientes,AGS,Tampico,TAM,14/02/2025 23:39,2025-02-15 05:28:49,2025-02-15 13:37:50.235085,DELIVERED ,$ 264.47,709.08, 5.77 ,,516.99,"7.645,47",N,N,2,
S0017229,C00765,D00008,Querétaro,QRO,Cancún,ROO,2025-05-08 05:05:22,2025-05-09 08:52:22,2025/05/09 18:49,delivered,,"387,39","3,27","14,494.96","999,76"," 15,494.72 ",Si,No,11,
S0017230,C00633,D00152,Morelia,MICH,Toluca,MEX,2024/11/04 19:17,2024-11-06 13:59:38,2024-11-06 18:49:47.238699,delivered,285.86 km,"1,853.70 kg",5,,509,"7,641.86",TRUE,Si,3,Falta firma en POD.
S0017231,C00494,D00196,Tampico,TAM,Chihuahua,CHH,01-01-2024 21:27:52,2024-01-03 06:53:52,2024-01-03 17:52:00.842578,DELIVERED ,"647,65",5,6.77 m3,"18,648.30","2.257,22"," 20,905.52 ",Si,Y,13,
S0017232,C00633,D00218,Monterrey,NL,San Luis Potosí,SLP,05/02/2026 10:17,05/02/2026 11:24,2026-02-05 17:39:28,DELIVERED,$ 413.90,,,"MXN 12,259.29","1,013.61",13273,1,No,5,Incidencia: retraso por tráfico.
S0017233,C00378,D00107,Morelia,MICH,Toluca,MEX,2024-11-04 23:38:28,06-11-2024 08:08:28,2024-11-06 15:00:49.547680,DELIVERED ,369.64," 1,539.13 ",0.10 m3,"7,993.16","MXN 872,31"," 8,865.47 ",FALSE,TRUE,4,Falta firma en POD.
S0017234,C00044,D00247,San Luis Potosí,SLP,Chihuahua,CHH,2024/07/24 03:45,24-07-2024 13:38:21,2024-07-24,Delivered,350.83 km,"1,572.82 kg",4.26 m3," 9,162.36 ",562.04,"$ 9,724.40",N,No,1,
S0017235,C00218,D00106,Tijuana,BCN,CDMX,CDMX,2024-08-25 16:08:57,2024-08-25 16:54:57,2024/08/26 03:16,DELIVERED,684.88 km,1040,MXN 3.97,13364,"1,167.09","MXN 14.530,60",N,Si,8,Carga frágil.
S0017236,C00431,D00115,Chihuahua,CHH,Querétaro,QRO,2024/04/25 00:24,2024-04-25 04:14:48,25/04/2024 13:47,delivered,542.09,MXN 642.87,2.19 m3,"15,283.84","1,388.53",16672,,Si,8,Cliente pidió entrega en recepción.
S0017237,C00404,D00176,Querétaro,QRO,Culiacán,SIN,2025-12-23 03:36:37,2025-12-23,23-12-2025 16:55:11,DELIVERED ,,712,3.95,"10,799.90","$ 1,024.61",11825,0,No,13,
S0017238,C00599,D00121,CDMX,CDMX,Aguascalientes,AGS,2025/10/20 11:34,21-10-2025 06:55:07,2025-10-21 16:08:01,DELIVERED ,,1015,4.42 m3,"10,640.40"," 1,323.13 ","11,963.53",TRUE,No,6,
S0017239,C00103,D00224,Querétaro,QRO,Chihuahua,CHH,2025-02-16 12:20:01,2025-02-18 11:37:01,2025-02-18 21:46:58.461453,DELIVERED ,500.51, 226.62 ,1.08 m3,14452,"1,854.57","16,307.06",1,1,7,Incidencia: retraso por tráfico.
S0017240,C00837,D00140,Villahermosa,TAB,San Luis Potosí,SLP,2026-02-24,2026-02-24 19:29:23,2026-02-25 01:58:50,Delivered,371,"1,347.76 kg",4,"$ 8,154.79",578.80,,TRUE,Y,7,
S0017241,C00640,D00063,Monterrey,NL,Puebla,PUE,2025-10-19 08:22:27,21-10-2025 03:54:27,21-10-2025 15:49:21,delivered,714,"1,141.94 kg",4," 19,574.96 ",2176,"21.751,35",N,FALSE,4,Falta firma en POD.
S0017242,C00420,D00093,Hermosillo,SON,San Luis Potosí,SLP,2025-05-20 14:30:50,,2025-05-22 21:02:50.744822,Delivered,469.75 km,"1.112,42", 1.54 ,"9,307.14","1.179,28","10,486.43",N,TRUE,12,
S0017243,C00579,D00017,Puebla,PUE,Toluca,MEX,2025-03-16 01:10:05,2025-03-17 18:43:05,18-03-2025 03:30:17,DELIVERED ,"408,42",1108,3.96,"9,980.16","812,23","10,792.40",Y,0,6,Prioridad alta.
S0017244,C00774,D00172,Cancún,ROO,León,GTO,2024/05/23 09:20,2024-05-24 03:33:42,2024/05/24 08:28,DELIVERED,153,817,3,, 375.51 ,"4,332.22",,Y,9,Sin incidencias.
S0017245,C00636,D00019,Morelia,MICH,Chihuahua,CHH,2024-10-24 12:49:11,2024-10-24 18:45:11,,CANCELED, 539.39 ,267.26 kg,"2,89"," 11,104.56 ",,"12.269,18",Y,FALSE,6,Falta firma en POD.
S0017246,C00333,D00063,Monterrey,NL,Villahermosa,TAB,2024-05-10 20:57:48,11/05/2024 01:16,2024-05-11 08:28:01.834863,entregado, 344.00 ,"2.043,03",4,8780,"1.068,20","9.848,02",Si,No,5,Documentación pendiente.
S0017247,C00586,D00037,Toluca,MEX,Morelia,MICH,2025-03-16 03:29:10,2025-03-16 19:18:10,2025-03-17,delivered,,534,2.09 m3,"4,606.81",407.51,"5,014.32",1,Y,2,Sin incidencias.
S0017248,C00672,D00173,Aguascalientes,AGS,Cancún,ROO,2024-12-24 01:23:29,2024-12-25 12:21:29,2024/12/25 21:16,Delivered,487.14 km,,MXN 5.95," 12,532.51 ","MXN 1,008.19","13,540.70",N,,4,Se reprogramó entrega.
S0017249,C00452,D00064,Tampico,TAM,Chihuahua,CHH,2024/03/06 21:49,2024-03-08 20:21:33,09-03-2024 03:38:22,DELIVERED,327.08 km,733, 1.22 ,9752,"923,72"," 10,676.11 ",Y,No,7,
